Date,Team,Block,Plot,Treatment,Seed_Source,Plant_Number,Species_Code,Group_Number,Height_cm,Width_cm,Notes,AliveMissingDead,Number_Flowers,Veg_State,Flowering,DripRow,BufferZone,Survey_Season,PositionID,Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,33,SALMEL,2,68,34,NA,A,NA,NA,Not Flowering,0,0,May2020,2689,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,34,ENCCAL,4,64,53,NA,A,14,NA,Flowering,0,0,May2020,2690,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,39,ENCCAL,1,80,60,NA,A,7,NA,Flowering,0,0,May2020,2695,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,40,SALMEL,3,92,57,NA,A,NA,NA,Not Flowering,0,0,May2020,2696,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,41,ARTCAL,1,86,49,NA,A,NA,NA,Not Flowering,0,0,May2020,2697,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,43,SALMEL,1,52,39,NA,A,NA,NA,Not Flowering,0,0,May2020,2699,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,44,ENCCAL,2,89,68,NA,A,53,NA,Flowering,0,0,May2020,2700,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,45,ERIFAS,3,28,32,NA,A,NA,NA,Not Flowering,0,0,May2020,2701,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,46,ARTCAL,3,64,56,NA,A,NA,NA,Not Flowering,0,0,May2020,2702,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,51,ARTCAL,4,48,53,NA,A,NA,NA,Not Flowering,0,0,May2020,2707,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,52,ERIFAS,4,29,28,NA,A,NA,NA,Not Flowering,0,0,May2020,2708,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,53,ENCCAL,3,77,101,NA,A,104,NA,Flowering,0,0,May2020,2709,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,54,SALMEL,4,65,34,NA,A,NA,NA,Not Flowering,0,0,May2020,2710,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,55,ERIFAS,2,64,102,NA,A,NA,NA,Not Flowering,0,0,May2020,2711,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,56,ARTCAL,3,70,54,NA,A,NA,NA,Not Flowering,0,0,May2020,2712,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,57,SALMEL,3,69,44,NA,A,NA,NA,Not Flowering,0,0,May2020,2713,Not Replaced
2020-05-13,"KS, PT",4,9,irrigation,Xeric,58,ENCCAL,4,95,52,NA,A,22,NA,Flowering,0,0,May2020,2714,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,16,ENCCAL,2,57,48,NA,A,NA,NA,Not Flowering,0,0,May2020,1736,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,17,ARTCAL,4,83,104,NA,A,NA,NA,Not Flowering,0,0,May2020,1737,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,18,ERIFAS,3,52,96,NA,A,NA,NA,Not Flowering,0,0,May2020,1738,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,19,SALMEL,3,55,30,NA,A,NA,NA,Not Flowering,0,0,May2020,1739,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,20,ENCCAL,3,50,53,NA,A,NA,NA,Not Flowering,0,0,May2020,1740,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,27,ARTCAL,4,81,92,NA,A,NA,NA,Not Flowering,0,0,May2020,1747,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,30,SALMEL,2,28,12,NA,A,NA,NA,Not Flowering,0,0,May2020,1750,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,31,ARTCAL,2,56,59,NA,A,NA,NA,Not Flowering,0,0,May2020,1751,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,32,SALMEL,1,31,67,NA,A,NA,NA,Not Flowering,0,0,May2020,1752,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,33,ENCCAL,2,56,92,NA,A,47,NA,Flowering,0,0,May2020,1753,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,39,ENCCAL,1,77,116,NA,A,116,NA,Flowering,0,0,May2020,1759,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,40,ARTCAL,2,72,68,NA,A,NA,NA,Not Flowering,0,0,May2020,1760,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,41,ERIFAS,1,32,22,NA,A,NA,NA,Not Flowering,0,0,May2020,1761,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,42,SALMEL,4,52,33,NA,A,NA,NA,Not Flowering,0,0,May2020,1762,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,43,ARTCAL,4,37,47,NA,A,NA,NA,Not Flowering,0,0,May2020,1763,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,44,ENCCAL,2,123,83,NA,A,61,NA,Flowering,0,0,May2020,1764,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,45,ERIFAS,4,43,55,NA,A,NA,NA,Not Flowering,0,0,May2020,1765,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,46,SALMEL,1,15,9,NA,A,NA,NA,Not Flowering,0,0,May2020,1766,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,51,ARTCAL,1,65,59,NA,A,NA,NA,Not Flowering,0,0,May2020,1771,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,52,SALMEL,4,53,34,NA,A,NA,NA,Not Flowering,0,0,May2020,1772,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,54,ENCCAL,2,104,87,NA,A,16,NA,Flowering,0,0,May2020,1774,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,55,ARTCAL,3,42,33,NA,A,NA,NA,Not Flowering,0,0,May2020,1775,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,56,ENCCAL,2,63,81,NA,A,63,NA,Flowering,0,0,May2020,1776,Not Replaced
2020-05-12,"KS, PT",2,7,exclusion,Mesic,58,SALMEL,1,24,12,NA,A,NA,NA,Not Flowering,0,0,May2020,1778,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,15,ENCCAL,4,56,59,NA,A,13,NA,Flowering,0,0,May2020,2599,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,16,ARTCAL,1,55,49,NA,A,NA,NA,Not Flowering,0,0,May2020,2600,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,18,SALMEL,3,17,11,NA,A,NA,NA,Not Flowering,0,0,May2020,2602,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,19,ARTCAL,1,101,109,NA,A,NA,NA,Not Flowering,0,0,May2020,2603,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,21,SALMEL,3,83,53,NA,A,NA,NA,Not Flowering,0,0,May2020,2605,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,22,ERIFAS,3,33,35,NA,A,NA,NA,Not Flowering,0,0,May2020,2606,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,28,SALMEL,4,NA,NA,NA,M,NA,NA,Not Flowering,0,0,May2020,2612,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,29,ENCCAL,2,52,54,NA,A,6,NA,Flowering,0,0,May2020,2613,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,30,ARTCAL,3,73,58,NA,A,NA,NA,Not Flowering,0,0,May2020,2614,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,31,SALMEL,1,31,14,NA,A,NA,NA,Not Flowering,0,0,May2020,2615,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,32,ERIFAS,4,29,41,NA,A,NA,NA,Not Flowering,0,0,May2020,2616,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,33,ARTCAL,4,79,91,NA,A,NA,NA,Not Flowering,0,0,May2020,2617,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,34,ENCCAL,4,97,75,NA,A,17,NA,Flowering,0,0,May2020,2618,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,39,ARTCAL,2,69,59,NA,A,NA,NA,Not Flowering,0,0,May2020,2623,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,40,ENCCAL,3,82,52,NA,A,19,NA,Flowering,0,0,May2020,2624,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,41,SALMEL,4,65,5,NA,A,NA,NA,Not Flowering,0,0,May2020,2625,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,42,ERIFAS,1,54,82,NA,A,NA,NA,Not Flowering,0,0,May2020,2626,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,43,ENCCAL,1,88,86,NA,A,40,NA,Flowering,0,0,May2020,2627,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,44,ARTCAL,1,66,63,NA,A,NA,NA,Not Flowering,0,0,May2020,2628,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,46,SALMEL,3,69,37,NA,A,NA,NA,Not Flowering,0,0,May2020,2630,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,51,SALMEL,3,49,22,NA,A,NA,NA,Not Flowering,0,0,May2020,2635,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,52,ERIFAS,4,37,43,NA,A,NA,NA,Not Flowering,0,0,May2020,2636,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,53,ARTCAL,3,61,48,NA,A,NA,NA,Not Flowering,0,0,May2020,2637,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,54,ENCCAL,3,80,68,NA,A,5,NA,Flowering,0,0,May2020,2638,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,55,ERIFAS,4,41,69,NA,A,NA,NA,Not Flowering,0,0,May2020,2639,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,56,SALMEL,2,36,11,NA,A,NA,NA,Not Flowering,0,0,May2020,2640,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,57,ENCCAL,1,69,59,NA,A,14,NA,Flowering,0,0,May2020,2641,Not Replaced
2020-05-13,"KS, PT",4,7,exclusion,Mesic,58,ARTCAL,3,66,53,NA,A,NA,NA,Not Flowering,0,0,May2020,2642,Not Replaced
2020-05-12,"KS, PT",2,6,irrigation,Mesic,18,ENCCAL,3,54,18,NA,D,NA,NA,Not Flowering,0,0,May2020,1666,Not Replaced
2020-05-12,"KS, PT",2,6,irrigation,Mesic,21,ENCCAL,4,88,64,NA,A,4,NA,Flowering,0,0,May2020,1669,Not Replaced
2020-05-12,"KS, PT",2,6,irrigation,Mesic,22,ARTCAL,2,67,72,NA,D,NA,NA,Not Flowering,0,0,May2020,1670,Not Replaced
2020-05-12,"KS, PT",2,6,irrigation,Mesic,28,ENCCAL,3,94,26,NA,A,5,NA,Flowering,0,0,May2020,1676,Not Replaced
2020-05-12,"KS, PT",2,6,irrigation,Mesic,44,SALMEL,4,36,18,NA,A,NA,NA,Not Flowering,0,0,May2020,1692,Not Replaced
2020-05-12,"KS, PT",2,6,irrigation,Mesic,46,ENCCAL,3,72,21,NA,A,3,NA,Flowering,0,0,May2020,1694,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,15,ARTCAL,2,91,93,NA,A,NA,NA,Not Flowering,0,0,May2020,2527,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,17,ERIFAS,2,25,25,NA,A,NA,NA,Not Flowering,0,0,May2020,2529,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,19,ENCCAL,3,93,89,NA,A,56,NA,Flowering,0,0,May2020,2531,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,20,ARTCAL,3,57,38,NA,A,NA,NA,Not Flowering,0,0,May2020,2532,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,21,SALMEL,4,50,23,NA,A,NA,NA,Not Flowering,0,0,May2020,2533,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,22,ERIFAS,3,51,86,NA,A,NA,NA,Not Flowering,0,0,May2020,2534,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,28,SALMEL,1,76,7,NA,A,NA,NA,Not Flowering,0,0,May2020,2540,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,29,ARTCAL,3,84,94,NA,A,NA,NA,Not Flowering,0,0,May2020,2541,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,30,ENCCAL,3,89,95,NA,A,25,NA,Flowering,0,0,May2020,2542,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,31,SALMEL,3,71,26,NA,A,NA,NA,Not Flowering,0,0,May2020,2543,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,32,ERIFAS,3,49,66,NA,A,NA,NA,Not Flowering,0,0,May2020,2544,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,34,ARTCAL,4,82,75,NA,A,NA,NA,Not Flowering,0,0,May2020,2546,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,39,ENCCAL,1,91,44,NA,A,11,NA,Flowering,0,0,May2020,2551,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,40,ARTCAL,2,89,77,NA,A,NA,NA,Not Flowering,0,0,May2020,2552,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,41,SALMEL,1,15,7,NA,A,NA,NA,Not Flowering,0,0,May2020,2553,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,42,ERIFAS,3,41,43,NA,A,NA,NA,Not Flowering,0,0,May2020,2554,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,43,ARTCAL,1,73,79,NA,A,NA,NA,Not Flowering,0,0,May2020,2555,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,44,ENCCAL,4,94,79,NA,A,28,NA,Flowering,0,0,May2020,2556,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,46,SALMEL,3,58,25,NA,A,NA,NA,Not Flowering,0,0,May2020,2558,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,52,ERIFAS,1,NA,NA,NA,M,NA,NA,Not Flowering,0,0,May2020,2564,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,53,ENCCAL,3,88,56,NA,A,15,NA,Flowering,0,0,May2020,2565,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,54,ARTCAL,3,70,71,NA,A,NA,NA,Not Flowering,0,0,May2020,2566,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,56,SALMEL,4,43,27,NA,A,NA,NA,Not Flowering,0,0,May2020,2568,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,57,ARTCAL,4,88,98,NA,A,NA,NA,Not Flowering,0,0,May2020,2569,Not Replaced
2020-05-13,"KS, PT",4,6,irrigation,Mesic,58,ENCCAL,1,98,42,NA,A,9,NA,Flowering,0,0,May2020,2570,Not Replaced
2020-05-12,"KS, PT",2,5,ambient,Xeric,15,ENCCAL,4,78,25,NA,A,3,NA,Flowering,0,0,May2020,1591,Not Replaced
2020-05-12,"KS, PT",2,5,ambient,Xeric,20,ENCCAL,4,29,11,NA,A,0,NA,Not Flowering,0,0,May2020,1596,Not Replaced
2020-05-12,"KS, PT",2,5,ambient,Xeric,29,ENCCAL,4,36,3,NA,A,0,NA,Not Flowering,0,0,May2020,1605,Not Replaced
2020-05-12,"KS, PT",2,5,ambient,Xeric,40,ARTCAL,2,45,11,NA,A,NA,NA,Not Flowering,0,0,May2020,1616,Not Replaced
2020-05-12,"KS, PT",2,5,ambient,Xeric,56,SALMEL,2,23,17,NA,D,NA,NA,Not Flowering,0,0,May2020,1632,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,16,SALMEL,1,34,29,NA,A,NA,NA,Not Flowering,0,0,May2020,2456,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,18,ENCCAL,4,76,53,NA,A,23,NA,Flowering,0,0,May2020,2458,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,19,SALMEL,1,39,22,NA,A,NA,NA,Not Flowering,0,0,May2020,2459,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,20,ARTCAL,3,59,38,NA,A,NA,NA,Not Flowering,0,0,May2020,2460,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,21,ENCCAL,4,63,33,NA,A,12,NA,Flowering,0,0,May2020,2461,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,29,ARTCAL,2,74,49,NA,A,NA,NA,Not Flowering,0,0,May2020,2469,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,30,SALMEL,3,67,46,NA,A,NA,NA,Not Flowering,0,0,May2020,2470,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,31,ENCCAL,3,82,96,NA,A,111,NA,Flowering,0,0,May2020,2471,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,32,ERIFAS,4,37,60,NA,A,NA,NA,Not Flowering,0,0,May2020,2472,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,33,SALMEL,2,78,60,NA,A,NA,NA,Not Flowering,0,0,May2020,2473,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,34,ARTCAL,4,75,54,NA,A,NA,NA,Not Flowering,0,0,May2020,2474,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,39,ARTCAL,1,78,68,NA,A,NA,NA,Not Flowering,0,0,May2020,2479,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,40,SALMEL,2,68,49,NA,A,NA,NA,Not Flowering,0,0,May2020,2480,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,41,ERIFAS,3,50,76,NA,A,NA,NA,Not Flowering,0,0,May2020,2481,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,42,ENCCAL,1,72,45,NA,A,20,NA,Flowering,0,0,May2020,2482,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,43,SALMEL,1,32,16,NA,A,NA,NA,Not Flowering,0,0,May2020,2483,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,44,ARTCAL,2,59,46,NA,A,NA,NA,Not Flowering,0,0,May2020,2484,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,45,ENCCAL,3,56,68,NA,A,54,NA,Flowering,0,0,May2020,2485,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,52,ENCCAL,1,85,77,NA,A,59,NA,Flowering,0,0,May2020,2492,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,53,ARTCAL,4,71,72,NA,A,NA,NA,Not Flowering,0,0,May2020,2493,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,55,ENCCAL,1,75,49,NA,A,21,NA,Flowering,0,0,May2020,2495,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,57,SALMEL,1,51,47,NA,A,NA,NA,Not Flowering,0,0,May2020,2497,Not Replaced
2020-05-13,"KS, PT",4,5,ambient,Xeric,58,ARTCAL,4,45,36,NA,A,NA,NA,Not Flowering,0,0,May2020,2498,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,15,ERIFAS,1,31,31,NA,A,NA,NA,Not Flowering,0,0,May2020,1519,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,17,ENCCAL,3,52,32,NA,A,0,NA,Not Flowering,0,0,May2020,1521,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,21,SALMEL,2,22,18,NA,A,NA,NA,Not Flowering,0,0,May2020,1525,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,22,ENCCAL,4,73,48,NA,A,12,NA,Flowering,0,0,May2020,1526,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,27,SALMEL,4,26,7,NA,D,NA,NA,Not Flowering,0,0,May2020,1531,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,28,ENCCAL,2,55,5,NA,A,0,NA,Not Flowering,0,0,May2020,1532,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,29,ARTCAL,1,41,40,NA,D,NA,NA,Not Flowering,0,0,May2020,1533,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,31,ENCCAL,3,76,19,NA,D,NA,NA,Not Flowering,0,0,May2020,1535,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,40,ARTCAL,3,67,41,NA,D,NA,NA,Not Flowering,0,0,May2020,1544,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,42,ENCCAL,4,58,41,NA,A,4,NA,Flowering,0,0,May2020,1546,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,44,ERIFAS,4,42,45,NA,A,NA,NA,Not Flowering,0,0,May2020,1548,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,45,ENCCAL,3,72,48,NA,A,7,NA,Flowering,0,0,May2020,1549,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,51,ENCCAL,3,68,17,NA,A,5,NA,Flowering,0,0,May2020,1555,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,52,SALMEL,4,12,16,NA,A,NA,NA,Not Flowering,0,0,May2020,1556,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,53,ARTCAL,2,34,18,NA,A,NA,NA,Not Flowering,0,0,May2020,1557,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,54,ERIFAS,4,NA,NA,NA,M,NA,NA,Not Flowering,0,0,May2020,1558,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,55,SALMEL,3,43,13,NA,A,NA,NA,Not Flowering,0,0,May2020,1559,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,56,ENCCAL,1,33,17,NA,A,0,NA,Not Flowering,0,0,May2020,1560,Not Replaced
2020-05-12,"KS, PT",2,2,ambient,Mesic,58,ERIFAS,4,19,9,NA,A,NA,NA,Not Flowering,0,0,May2020,1562,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,15,SALMEL,3,42,21,NA,A,NA,NA,Not Flowering,0,0,May2020,2383,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,27,ENCCAL,4,61,62,NA,A,9,NA,Flowering,0,0,May2020,2395,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,17,ARTCAL,3,97,94,NA,A,NA,NA,Not Flowering,0,0,May2020,2385,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,18,ERIFAS,3,34,54,NA,A,NA,NA,Not Flowering,0,0,May2020,2386,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,19,ENCCAL,1,88,103,NA,A,110,NA,Flowering,0,0,May2020,2387,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,20,SALMEL,3,53,34,NA,A,NA,NA,Not Flowering,0,0,May2020,2388,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,21,ERIFAS,4,23,17,NA,A,NA,NA,Not Flowering,0,0,May2020,2389,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,22,ARTCAL,3,96,83,NA,A,NA,NA,Not Flowering,0,0,May2020,2390,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,16,ARTCAL,2,102,83,NA,A,NA,NA,Not Flowering,0,0,May2020,2384,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,28,ERIFAS,1,29,54,NA,A,NA,NA,Not Flowering,0,0,May2020,2396,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,30,ENCCAL,2,43,20,NA,A,51,NA,Flowering,0,0,May2020,2398,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,32,ARTCAL,1,78,52,NA,A,NA,NA,Not Flowering,0,0,May2020,2400,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,33,ENCCAL,2,81,59,NA,A,30,NA,Flowering,0,0,May2020,2401,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,34,SALMEL,1,79,15,NA,A,NA,NA,Not Flowering,0,0,May2020,2402,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,39,ENCCAL,4,70,64,NA,A,47,NA,Flowering,0,0,May2020,2407,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,42,ARTCAL,3,89,93,NA,A,NA,NA,Not Flowering,0,0,May2020,2410,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,43,SALMEL,4,60,38,NA,A,NA,NA,Not Flowering,0,0,May2020,2411,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,44,ENCCAL,2,67,76,NA,A,52,NA,Flowering,0,0,May2020,2412,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,45,ARTCAL,1,92,82,NA,A,NA,NA,Not Flowering,0,0,May2020,2413,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,46,ERIFAS,3,29,67,NA,A,NA,NA,Not Flowering,0,0,May2020,2414,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,52,ARTCAL,3,49,103,NA,A,NA,NA,Not Flowering,0,0,May2020,2420,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,53,ENCCAL,2,78,53,NA,A,67,NA,Flowering,0,0,May2020,2421,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,54,SALMEL,3,55,39,NA,A,NA,NA,Not Flowering,0,0,May2020,2422,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,55,ARTCAL,3,109,96,NA,A,NA,NA,Not Flowering,0,0,May2020,2423,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,56,ERIFAS,1,43,48,NA,A,NA,NA,Not Flowering,0,0,May2020,2424,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,57,SALMEL,4,64,39,NA,A,NA,NA,Not Flowering,0,0,May2020,2425,Not Replaced
2020-05-13,MP,4,2,ambient,Mesic,58,ENCCAL,4,63,78,NA,A,11,NA,Flowering,0,0,May2020,2426,Not Replaced
2020-05-12,"KS, PT",2,1,exclusion,Xeric,15,ENCCAL,3,40,44,NA,A,2,NA,Flowering,0,0,May2020,1447,Not Replaced
2020-05-12,"KS, PT",2,1,exclusion,Xeric,16,ARTCAL,3,70,24,NA,A,NA,NA,Not Flowering,0,0,May2020,1448,Not Replaced
2020-05-12,"KS, PT",2,1,exclusion,Xeric,17,ERIFAS,2,50,28,NA,A,NA,NA,Not Flowering,0,0,May2020,1449,Not Replaced
2020-05-12,"KS, PT",2,1,exclusion,Xeric,22,ERIFAS,3,46,41,NA,A,NA,NA,Not Flowering,0,0,May2020,1454,Not Replaced
2020-05-12,"KS, PT",2,1,exclusion,Xeric,27,ERIFAS,3,9,10,NA,A,NA,NA,Not Flowering,0,0,May2020,1459,Not Replaced
2020-05-12,"KS, PT",2,1,exclusion,Xeric,34,ENCCAL,2,NA,NA,NA,M,NA,NA,Not Flowering,0,0,May2020,1466,Not Replaced
